"","MINE_ID","YR_QTR","MINE_NAME","VIOLATOR_NAME","v_count_qtr","v_lag3","qtr_degree"
"10305",4608728,2001.75,"No 3","Laurel Creek Company Inc",5,53,NA
"10306",4608728,2002,"No 3","Laurel Creek Company Inc",8,58,NA
"10307",4608730,2000.25,"Mountaineer Alma A Mine","Mingo Logan Coal Company",11,0,3
"10308",4608730,2000.5,"Mountaineer Alma A Mine","Mingo Logan Coal Company",19,11,1
"10309",4608730,2000.75,"Mountaineer Alma A Mine","Mingo Logan Coal Company",9,30,1
"10310",4608730,2001,"Mountaineer Alma A Mine","Mingo Logan Coal Company",6,39,1
"10311",4608730,2001.25,"Mountaineer Alma A Mine","Mingo Logan Coal Company",1,45,5
"10312",4608730,2001.5,"Mountaineer Alma A Mine","Mingo Logan Coal Company",18,46,6
"10313",4608730,2001.75,"Mountaineer Alma A Mine","Mingo Logan Coal Company",11,64,4
"10314",4608730,2002,"Mountaineer Alma A Mine","Mingo Logan Coal Company",4,75,2
"10315",4608730,2002.25,"Mountaineer Alma A Mine","Mingo Logan Coal Company",6,79,10
"10316",4608730,2002.5,"Mountaineer Alma A Mine","Mingo Logan Coal Company",19,85,8
"10317",4608730,2002.75,"Mountaineer Alma A Mine","Mingo Logan Coal Company",11,104,11
"10318",4608730,2003,"Mountaineer Alma A Mine","Mingo Logan Coal Company",22,115,13
"10319",4608730,2003.25,"Mountaineer Alma A Mine","Mingo Logan Coal Company",9,137,7
"10320",4608730,2003.5,"Mountaineer Alma A Mine","Mingo Logan Coal Company",7,146,12
"10321",4608730,2003.75,"Mountaineer Alma A Mine","Mingo Logan Coal Company",25,153,8
"10322",4608730,2004,"Mountaineer Alma A Mine","Mingo Logan Coal Company",23,178,8
"10323",4608730,2004.25,"Mountaineer Alma A Mine","Mingo Logan Coal Company",18,201,13
"10324",4608730,2004.5,"Mountaineer Alma A Mine","Mingo Logan Coal Company",27,219,11
"10325",4608730,2004.75,"Mountaineer Alma A Mine","Mingo Logan Coal Company",49,246,9
"10326",4608730,2004.75,"Mountaineer Alma A Mine","Titan Mining, Inc.",3,246,9
"10327",4608730,2005,"Mountaineer Alma A Mine","Mingo Logan Coal Company",18,298,7
"10328",4608730,2005.25,"Mountaineer Alma A Mine","Mingo Logan Coal Company",38,316,6
"10329",4608730,2005.5,"Mountaineer Alma A Mine","Mingo Logan Coal Company",41,354,9
"10330",4608730,2005.75,"Mountaineer Alma A Mine","Mingo Logan Coal Company",26,395,8
"10331",4608730,2006,"Mountaineer Alma A Mine","Mingo Logan Coal Company",7,421,6
"10332",4608730,2006.25,"Mountaineer Alma A Mine","Mingo Logan Coal Company",35,428,10
"10333",4608730,2006.5,"Mountaineer Alma A Mine","Mingo Logan Coal Company",138,463,7
"10334",4608730,2006.5,"Mountaineer Alma A Mine","Raisebor Inc",2,463,7
"10335",4608730,2006.5,"Mountaineer Alma A Mine","C K Coal Corporation",1,463,7
"10336",4608730,2006.75,"Mountaineer Alma A Mine","Mingo Logan Coal Company",62,604,12
"10337",4608730,2006.75,"Mountaineer Alma A Mine","Titan Mining, Inc.",2,604,12
"10338",4608730,2007,"Mountaineer Alma A Mine","Mingo Logan Coal Company",84,668,8
"10339",4608730,2007.25,"Mountaineer Alma A Mine","Mingo Logan Coal Company",16,752,6
"10340",4608730,2007.5,"Mountaineer Alma A Mine","Mingo Logan Coal Company",12,768,7
"10341",4608730,2007.75,"Mountaineer Alma A Mine","Cobra Natural Resources LLC",53,780,2
"10342",4608730,2008,"Mountaineer Alma A Mine","Cobra Natural Resources LLC",130,833,4
"10343",4608730,2008,"Mountaineer Alma A Mine","T & K Trucking",7,833,4
"10344",4608730,2008.25,"Mountaineer Alma A Mine","Cobra Natural Resources LLC",82,970,4
"10345",4608730,2008.5,"Mountaineer Alma A Mine","Cobra Natural Resources LLC",74,1052,6
"10346",4608730,2008.75,"Mountaineer Alma A Mine","Cobra Natural Resources LLC",104,1126,4
"10347",4608730,2009,"Mountaineer Alma A Mine","Cobra Natural Resources LLC",72,1230,4
"10348",4608730,2009.25,"Mountaineer Alma A Mine","Cobra Natural Resources LLC",58,1302,1
"10349",4608730,2009.5,"Mountaineer Alma A Mine","Cobra Natural Resources LLC",47,1360,2
"10350",4608730,2009.75,"Mountaineer Alma A Mine","Cobra Natural Resources LLC",43,1407,1
"10351",4608730,2010,"Mountaineer Alma A Mine","Cobra Natural Resources LLC",50,1450,4
"10352",4608730,2010.25,"Mountaineer Alma A Mine","Cobra Natural Resources LLC",43,1500,2
"10353",4608730,2010.5,"Mountaineer Alma A Mine","Cobra Natural Resources LLC",37,1543,NA
"10354",4608730,2010.75,"Mountaineer Alma A Mine","Cobra Natural Resources LLC",35,1580,NA
"10355",4608730,2011,"Mountaineer Alma A Mine","Cobra Natural Resources LLC",39,1615,2
"10356",4608735,2000.25,"Allegiance Mine","Independence Coal Company Inc",3,0,1
"10357",4608735,2000.5,"Allegiance Mine","Independence Coal Company Inc",4,3,NA
"10358",4608735,2000.75,"Allegiance Mine","Independence Coal Company Inc",7,7,NA
"10359",4608735,2001,"Allegiance Mine","Apollo Mining Services Inc",1,14,NA
"10360",4608735,2001,"Allegiance Mine","Independence Coal Company Inc",5,14,NA
"10361",4608735,2001.25,"Allegiance Mine","Independence Coal Company Inc",6,20,NA
"10362",4608735,2001.5,"Allegiance Mine","B M General Service",1,26,NA
"10363",4608735,2001.5,"Allegiance Mine","Berry Trucking Inc",1,26,NA
"10364",4608735,2001.5,"Allegiance Mine","Black Stallion Transport Inc",1,26,NA
"10365",4608735,2001.5,"Allegiance Mine","Independence Coal Company Inc",8,26,NA
"10366",4608735,2001.5,"Allegiance Mine","Kamco Transport Inc",1,26,NA
"10367",4608735,2001.75,"Allegiance Mine","Independence Coal Company Inc",18,38,NA
"10368",4608735,2002,"Allegiance Mine","Independence Coal Company Inc",4,56,1
"10369",4608735,2002.25,"Allegiance Mine","Independence Coal Company Inc",6,60,2
"10370",4608735,2002.5,"Allegiance Mine","Independence Coal Company Inc",3,66,NA
"10371",4608735,2002.75,"Allegiance Mine","Independence Coal Company Inc",3,69,NA
"10372",4608735,2003.25,"Allegiance Mine","Independence Coal Company Inc",4,72,1
"10373",4608735,2003.75,"Allegiance Mine","Independence Coal Company Inc",1,76,NA
"10374",4608735,2004,"Allegiance Mine","Independence Coal Company Inc",1,77,NA
"10375",4608735,2004.25,"Allegiance Mine","Independence Coal Company Inc",1,78,NA
"10376",4608735,2005.75,"Allegiance Mine","Independence Coal Company Inc",1,79,NA
"10377",4608735,2006.25,"Allegiance Mine","Independence Coal Company Inc",1,80,NA
"10378",4608735,2006.5,"Allegiance Mine","Independence Coal Company Inc",11,81,NA
"10379",4608735,2007.25,"Allegiance Mine","Independence Coal Company Inc",7,92,NA
"10380",4608735,2007.5,"Allegiance Mine","Independence Coal Company Inc",5,99,NA
"10381",4608735,2007.75,"Allegiance Mine","Independence Coal Company Inc",1,104,2
"10382",4608735,2008,"Allegiance Mine","Independence Coal Company Inc",16,105,NA
"10383",4608735,2008.25,"Allegiance Mine","Independence Coal Company Inc",30,121,1
"10384",4608735,2008.5,"Allegiance Mine","Independence Coal Company Inc",44,151,1
"10385",4608735,2008.75,"Allegiance Mine","Independence Coal Company Inc",63,195,1
"10386",4608735,2009,"Allegiance Mine","Independence Coal Company Inc",66,258,NA
"10387",4608735,2009.25,"Allegiance Mine","Independence Coal Company Inc",83,324,NA
"10388",4608735,2009.25,"Allegiance Mine","P & A Engineers & Consultant",1,324,NA
"10389",4608735,2009.5,"Allegiance Mine","Independence Coal Company Inc",56,408,6
"10390",4608735,2009.75,"Allegiance Mine","Crosier'S Sanitary Services",1,464,12
"10391",4608735,2009.75,"Allegiance Mine","Independence Coal Company Inc",91,464,12
"10392",4608735,2010,"Allegiance Mine","Independence Coal Company Inc",69,556,8
"10393",4608735,2010.25,"Allegiance Mine","Independence Coal Company Inc",73,625,5
"10394",4608735,2010.5,"Allegiance Mine","Independence Coal Company Inc",48,698,1
"10395",4608735,2010.75,"Allegiance Mine","Independence Coal Company Inc",54,746,3
"10396",4608735,2011,"Allegiance Mine","Independence Coal Company Inc",67,800,1
"10397",4608736,2004.75,"Wesley Strip","Loyal G Forman & Son",1,0,NA
"10398",4608736,2005.75,"Wesley Strip","Loyal G Forman & Son",1,1,NA
"10399",4608737,1999.25,"Mine No 1","Wesley Leasing Inc",1,0,NA
"10400",4608737,2000.5,"Mine No 1","Wesley Leasing Inc",5,1,1
"10401",4608737,2000.75,"Mine No 1","Wesley Leasing Inc",4,6,NA
"10402",4608737,2001,"Mine No 1","Wesley Leasing Inc",4,10,1
"10403",4608737,2001.25,"Mine No 1","Wesley Leasing Inc",11,14,NA
"10404",4608737,2001.5,"Mine No 1","Wesley Leasing Inc",8,25,NA
"10405",4608737,2001.75,"Mine No 1","Wesley Leasing Inc",13,33,NA
"10406",4608737,2002,"Mine No 1","Wesley Leasing Inc",4,46,NA
"10407",4608737,2002.25,"Mine No 1","Wesley Leasing Inc",10,50,NA
"10408",4608737,2002.5,"Mine No 1","Wesley Leasing Inc",4,60,1
"10409",4608737,2002.75,"Mine No 1","Wesley Leasing Inc",2,64,NA
"10410",4608737,2003,"Mine No 1","Wesley Leasing Inc",5,66,NA
"10411",4608738,2000.25,"Diamond Energy","Spartan Mining Company Inc",14,0,4
"10412",4608738,2000.5,"Diamond Energy","Spartan Mining Company Inc",9,14,NA
"10413",4608738,2000.75,"Diamond Energy","Spartan Mining Company Inc",4,23,2
"10414",4608738,2001,"Diamond Energy","Spartan Mining Company Inc",13,27,1
"10415",4608738,2001.25,"Diamond Energy","Spartan Mining Company Inc",17,40,6
"10416",4608738,2001.5,"Diamond Energy","Spartan Mining Company Inc",9,57,2
"10417",4608738,2001.75,"Diamond Energy","Spartan Mining Company Inc",41,66,2
"10418",4608738,2002,"Diamond Energy","Spartan Mining Company Inc",15,107,8
"10419",4608738,2002.25,"Diamond Energy","Spartan Mining Company Inc",7,122,8
"10420",4608738,2002.5,"Diamond Energy","Spartan Mining Company Inc",9,129,6
"10421",4608738,2002.75,"Diamond Energy","Carpenter's Repair",1,138,7
"10422",4608738,2002.75,"Diamond Energy","Spartan Mining Company Inc",12,138,7
"10423",4608738,2003,"Diamond Energy","Spartan Mining Company Inc",10,151,5
"10424",4608738,2003.75,"Diamond Energy","Spartan Mining Company Inc",5,161,NA
"10425",4608738,2004.25,"Diamond Energy","Spartan Mining Company Inc",4,166,1
"10426",4608738,2004.5,"Diamond Energy","Spartan Mining Company Inc",1,170,1
"10427",4608738,2004.75,"Diamond Energy","Spartan Mining Company Inc",1,171,2
"10428",4608738,2005.25,"Diamond Energy","Spartan Mining Company Inc",1,172,NA
"10429",4608738,2005.5,"Diamond Energy","Spartan Mining Company Inc",4,173,NA
"10430",4608738,2005.75,"Diamond Energy","Spartan Mining Company Inc",5,177,1
"10431",4608738,2006,"Diamond Energy","Spartan Mining Company Inc",11,182,NA
"10432",4608738,2006.25,"Diamond Energy","Spartan Mining Company Inc",7,193,1
"10433",4608738,2006.5,"Diamond Energy","Spartan Mining Company Inc",78,200,2
"10434",4608738,2006.75,"Diamond Energy","Mate Creek Trucking, Inc.",5,278,4
"10435",4608738,2006.75,"Diamond Energy","Spartan Mining Company Inc",11,278,4
"10436",4608738,2007,"Diamond Energy","Mass Transport Inc",4,294,2
"10437",4608738,2007,"Diamond Energy","Spartan Mining Company Inc",21,294,2
"10438",4608738,2007.25,"Diamond Energy","Spartan Mining Company Inc",31,319,4
"10439",4608738,2007.5,"Diamond Energy","Mate Creek Trucking, Inc.",2,350,2
"10440",4608738,2007.5,"Diamond Energy","Spartan Mining Company Inc",53,350,2
"10441",4608738,2007.75,"Diamond Energy","Mate Creek Trucking, Inc.",2,405,4
"10442",4608738,2007.75,"Diamond Energy","Spartan Mining Company Inc",35,405,4
"10443",4608738,2008,"Diamond Energy","Mate Creek Trucking, Inc.",4,442,4
"10444",4608738,2008,"Diamond Energy","Spartan Mining Company Inc",58,442,4
"10445",4608738,2008.25,"Diamond Energy","Mate Creek Trucking, Inc.",1,504,5
"10446",4608738,2008.25,"Diamond Energy","Spartan Mining Company Inc",17,504,5
"10447",4608738,2008.5,"Diamond Energy","Mate Creek Trucking, Inc.",1,522,2
"10448",4608738,2008.5,"Diamond Energy","Spartan Mining Company Inc",45,522,2
"10449",4608738,2008.75,"Diamond Energy","Mate Creek Trucking, Inc.",2,568,6
"10450",4608738,2008.75,"Diamond Energy","Spartan Mining Company Inc",58,568,6
"10451",4608738,2009,"Diamond Energy","Spartan Mining Company Inc",37,628,7
"10452",4608738,2009.25,"Diamond Energy","Mate Creek Trucking, Inc.",3,665,3
"10453",4608738,2009.25,"Diamond Energy","Spartan Mining Company Inc",19,665,3
"10454",4608738,2009.5,"Diamond Energy","Mate Creek Trucking, Inc.",1,687,NA
"10455",4608738,2009.5,"Diamond Energy","Spartan Mining Company Inc",52,687,NA
"10456",4608738,2009.75,"Diamond Energy","Mate Creek Trucking, Inc.",4,740,NA
"10457",4608738,2009.75,"Diamond Energy","Spartan Mining Company Inc",31,740,NA
"10458",4608738,2010,"Diamond Energy","Mate Creek Trucking, Inc.",1,775,NA
"10459",4608738,2010,"Diamond Energy","Spartan Mining Company Inc",28,775,NA
"10460",4608738,2010.25,"Diamond Energy","Spartan Mining Company Inc",43,804,NA
"10461",4608738,2010.5,"Diamond Energy","Mate Creek Trucking, Inc.",2,847,NA
"10462",4608738,2010.5,"Diamond Energy","Spartan Mining Company Inc",62,847,NA
"10463",4608738,2010.75,"Diamond Energy","Mate Creek Trucking, Inc.",2,911,NA
"10464",4608738,2010.75,"Diamond Energy","Spartan Mining Company Inc",31,911,NA
"10465",4608738,2011,"Diamond Energy","Spartan Mining Company Inc",40,944,NA
"10466",4608739,2000.25,"Mine No 2","P I T A Mining Inc",30,0,2
"10467",4608739,2000.5,"Mine No 2","P I T A Mining Inc",24,30,NA
"10468",4608739,2000.75,"Mine No 2","P I T A Mining Inc",40,54,2
"10469",4608739,2001,"Mine No 2","P I T A Mining Inc",29,94,NA
"10470",4608739,2001.25,"Mine No 2","P I T A Mining Inc",6,123,1
"10471",4608739,2001.5,"Mine No 2","Century Energy Corp",14,129,NA
"10472",4608739,2001.75,"Mine No 2","Century Energy Corp",8,143,NA
"10473",4608739,2002,"Mine No 2","Century Energy Corp",14,151,NA
"10474",4608739,2002.25,"Mine No 2","Century Energy Corp",15,165,NA
"10475",4608740,2000.5,"Nassau Surface Mine","Split Fork Mining Company Inc",2,0,NA
"10476",4608740,2001,"Nassau Surface Mine","Split Fork Mining Company Inc",1,2,NA
"10477",4608741,2000.75,"Still Run No 7","Camp Creek Service Center, Ltd.",4,0,NA
"10478",4608741,2001,"Still Run No 7","Camp Creek Service Center, Ltd.",34,4,NA
"10479",4608741,2001.25,"Still Run No 7","Andy & Abby Leasing Inc",1,38,NA
"10480",4608741,2001.25,"Still Run No 7","Camp Creek Service Center, Ltd.",33,38,NA
"10481",4608741,2001.5,"Still Run No 7","Andy & Abby Leasing Inc",2,72,2
"10482",4608741,2001.5,"Still Run No 7","Camp Creek Service Center, Ltd.",49,72,2
"10483",4608741,2001.75,"Still Run No 7","Andy & Abby Leasing Inc",1,123,2
"10484",4608741,2001.75,"Still Run No 7","Camp Creek Service Center, Ltd.",25,123,2
"10485",4608741,2002,"Still Run No 7","Camp Creek Service Center, Ltd.",14,149,2
"10486",4608741,2002.25,"Still Run No 7","Camp Creek Service Center, Ltd.",21,163,2
"10487",4608741,2002.5,"Still Run No 7","Camp Creek Service Center, Ltd.",11,184,3
"10488",4608741,2002.5,"Still Run No 7","J & H Trucking Inc",2,184,3
"10489",4608741,2002.75,"Still Run No 7","Camp Creek Service Center, Ltd.",13,197,1
"10490",4608741,2003,"Still Run No 7","Century Energy Corporation",12,210,2
"10491",4608741,2003.25,"Still Run No 7","Century Energy Corporation",11,222,3
"10492",4608741,2003.5,"Still Run No 7","Century Energy Corporation",18,233,NA
"10493",4608741,2003.75,"Still Run No 7","Old Country Mining, Inc.",14,251,NA
"10494",4608741,2004,"Still Run No 7","Old Country Mining, Inc.",24,265,NA
"10495",4608741,2004.25,"Still Run No 7","Old Country Mining, Inc.",12,289,NA
"10496",4608741,2004.5,"Still Run No 7","Old Country Mining, Inc.",16,301,NA
"10497",4608741,2004.75,"Still Run No 7","Brooks Run Mining Company LLC",1,317,2
"10498",4608741,2005,"Still Run No 7","Brooks Run Mining Company LLC",17,318,NA
"10499",4608741,2005,"Still Run No 7","C & C Leasing & Excavating, Inc.",1,318,NA
"10500",4608741,2005,"Still Run No 7","Andy & Abby Leasing Inc",1,318,NA
"10501",4608741,2005.25,"Still Run No 7","Brooks Run Mining Company LLC",7,337,5
"10502",4608741,2005.5,"Still Run No 7","Brooks Run Mining Company LLC",8,344,5
"10503",4608741,2005.75,"Still Run No 7","Brooks Run Mining Company LLC",4,352,2
"10504",4608741,2006.25,"Still Run No 7","Brooks Run Mining Company LLC",3,356,6
"10505",4608741,2006.5,"Still Run No 7","Brooks Run Mining Company LLC",2,359,4
"10506",4608741,2006.75,"Still Run No 7","Brooks Run Mining Company LLC",7,361,4
"10507",4608741,2007,"Still Run No 7","Brooks Run Mining Company LLC",2,368,NA
"10508",4608741,2007.25,"Still Run No 7","Brooks Run Mining Company LLC",7,370,NA
"10509",4608741,2007.5,"Still Run No 7","Andy & Abby Leasing Inc",2,377,3
"10510",4608741,2007.5,"Still Run No 7","Brooks Run Mining Company LLC",14,377,3
"10511",4608741,2007.75,"Still Run No 7","Brooks Run Mining Company LLC",3,393,3
"10512",4608743,2000.25,"No 55 Mine","E Z Money Coal Company Inc",2,0,NA
"10513",4608743,2000.5,"No 55 Mine","E Z Money Coal Company Inc",4,2,4
"10514",4608743,2000.75,"No 55 Mine","E Z Money Coal Company Inc",10,6,NA
"10515",4608744,2000.25,"Berry Branch Mine","Ferrell Trucking Co",2,0,2
"10516",4608744,2000.25,"Berry Branch Mine","Laurel Coal Corp",7,0,2
"10517",4608744,2000.25,"Berry Branch Mine","Ferrell & Sons Trucking Co",1,0,2
"10518",4608744,2000.5,"Berry Branch Mine","Ferrell Trucking Co",7,10,2
"10519",4608744,2000.5,"Berry Branch Mine","Laurel Coal Corp",9,10,2
"10520",4608744,2000.75,"Berry Branch Mine","Ferrell Trucking Co",12,26,6
"10521",4608744,2000.75,"Berry Branch Mine","Laurel Coal Corp",25,26,6
"10522",4608744,2001,"Berry Branch Mine","Ferrell Trucking Co",4,63,1
"10523",4608744,2001,"Berry Branch Mine","Laurel Coal Corp",11,63,1
"10524",4608744,2001.25,"Berry Branch Mine","Cardinal Trucking Inc",2,78,1
"10525",4608744,2001.25,"Berry Branch Mine","Laurel Coal Corp",4,78,1
"10526",4608744,2001.5,"Berry Branch Mine","Cardinal Trucking Inc",1,84,1
"10527",4608744,2001.5,"Berry Branch Mine","Laurel Coal Corp",21,84,1
"10528",4608744,2001.75,"Berry Branch Mine","Cardinal Trucking Inc",6,106,2
"10529",4608744,2001.75,"Berry Branch Mine","Laurel Coal Corp",6,106,2
"10530",4608744,2001.75,"Berry Branch Mine","Standard Laboratories Inc",2,106,2
"10531",4608744,2002,"Berry Branch Mine","Laurel Coal Corp",20,120,1
"10532",4608744,2002,"Berry Branch Mine","Tmk & J Transport Inc",2,120,1
"10533",4608744,2002.5,"Berry Branch Mine","CMP Mining, LLC",8,142,NA
"10534",4608744,2002.75,"Berry Branch Mine","CMP Mining, LLC",6,150,1
"10535",4608745,2000.25,"Sugar Camp Mine","Alex Energy Inc",2,0,1
"10536",4608745,2000.5,"Sugar Camp Mine","Alex Energy Inc",6,2,3
"10537",4608745,2001,"Sugar Camp Mine","Alex Energy Inc",25,8,NA
"10538",4608745,2001,"Sugar Camp Mine","Lightning Contract Serv Inc",2,8,NA
"10539",4608745,2001,"Sugar Camp Mine","Teays Inc",2,8,NA
"10540",4608745,2001.25,"Sugar Camp Mine","Alex Energy Inc",15,37,NA
"10541",4608745,2001.5,"Sugar Camp Mine","Alex Energy Inc",24,52,2
"10542",4608745,2001.75,"Sugar Camp Mine","Alex Energy Inc",22,76,2
"10543",4608745,2002,"Sugar Camp Mine","Alex Energy Inc",23,98,1
"10544",4608745,2002.25,"Sugar Camp Mine","Alex Energy Inc",13,121,1
"10545",4608745,2002.5,"Sugar Camp Mine","Alex Energy Inc",16,134,1
"10546",4608745,2002.75,"Sugar Camp Mine","Alex Energy Inc",28,150,3
"10547",4608745,2003,"Sugar Camp Mine","Alex Energy Inc",27,178,3
"10548",4608745,2003.25,"Sugar Camp Mine","Alex Energy Inc",32,205,NA
"10549",4608748,2000.25,"Arnolds Run","J & B Coal Company",1,0,NA
"10550",4608748,2000.5,"Arnolds Run","J & B Coal Company",1,1,NA
"10551",4608751,2000.5,"Whitetail Kittanning Mine","Coastal Coal-West Virginia Llc",1,0,3
"10552",4608751,2000.5,"Whitetail Kittanning Mine","North American Drillers",1,0,3
"10553",4608751,2000.5,"Whitetail Kittanning Mine","Gunther-Nash Inc",4,0,3
"10554",4608751,2000.5,"Whitetail Kittanning Mine","Beitzel Corp",2,0,3
"10555",4608751,2000.75,"Whitetail Kittanning Mine","Coastal Coal-West Virginia Llc",14,8,2
"10556",4608751,2001,"Whitetail Kittanning Mine","Coastal Coal-West Virginia Llc",5,22,5
"10557",4608751,2001.25,"Whitetail Kittanning Mine","Coastal Coal-West Virginia Llc",43,27,12
"10558",4608751,2001.5,"Whitetail Kittanning Mine","Coastal Coal-West Virginia Llc",9,70,19
"10559",4608751,2001.75,"Whitetail Kittanning Mine","Coastal Coal-West Virginia Llc",23,79,57
"10560",4608751,2002,"Whitetail Kittanning Mine","Coastal Coal-West Virginia Llc",18,102,30
"10561",4608751,2002.25,"Whitetail Kittanning Mine","Coastal Coal-West Virginia Llc",23,120,37
"10562",4608751,2002.5,"Whitetail Kittanning Mine","Coastal Coal-West Virginia Llc",43,143,30
"10563",4608751,2002.75,"Whitetail Kittanning Mine","Coastal Coal-West Virginia Llc",27,186,35
"10564",4608751,2003,"Whitetail Kittanning Mine","Coastal Coal-West Virginia Llc",57,213,22
"10565",4608751,2003.25,"Whitetail Kittanning Mine","Coastal Coal-West Virginia Llc",4,270,22
"10566",4608751,2003.25,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",42,270,22
"10567",4608751,2003.5,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",88,316,23
"10568",4608751,2003.75,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",152,404,43
"10569",4608751,2004,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",96,556,50
"10570",4608751,2004.25,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",36,652,19
"10571",4608751,2004.5,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",32,688,25
"10572",4608751,2004.75,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",68,720,40
"10573",4608751,2005,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",28,788,20
"10574",4608751,2005.25,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",150,816,15
"10575",4608751,2005.5,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",138,966,13
"10576",4608751,2005.75,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",63,1104,16
"10577",4608751,2006,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",23,1167,13
"10578",4608751,2006,"Whitetail Kittanning Mine","North American Drillers",2,1167,13
"10579",4608751,2006.25,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",46,1192,6
"10580",4608751,2006.25,"Whitetail Kittanning Mine","North American Drillers",1,1192,6
"10581",4608751,2006.5,"Whitetail Kittanning Mine","GMS Mine Repair",1,1239,15
"10582",4608751,2006.5,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",129,1239,15
"10583",4608751,2006.75,"Whitetail Kittanning Mine","J & R Excavating Inc",1,1369,19
"10584",4608751,2006.75,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",128,1369,19
"10585",4608751,2007,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",101,1498,15
"10586",4608751,2007.25,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",109,1599,9
"10587",4608751,2007.5,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",107,1708,16
"10588",4608751,2007.75,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",77,1815,22
"10589",4608751,2008,"Whitetail Kittanning Mine","Ketchem Construction Company",1,1892,16
"10590",4608751,2008,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",74,1892,16
"10591",4608751,2008.25,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",153,1967,46
"10592",4608751,2008.5,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",218,2120,19
"10593",4608751,2008.75,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",209,2338,28
"10594",4608751,2009,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",108,2547,16
"10595",4608751,2009.25,"Whitetail Kittanning Mine","Kingwood Mining Company LLC",31,2655,1
"10596",4608752,2000.5,"Fork Creek Prep Plant","Liberty Line Service Inc",1,0,3
"10597",4608752,2000.75,"Fork Creek Prep Plant","Mcclure Sales Co",2,1,3
"10598",4608752,2001,"Fork Creek Prep Plant","Fork Creek Mining Company",3,3,2
"10599",4608752,2001.25,"Fork Creek Prep Plant","Fork Creek Mining Company",2,6,NA
"10600",4608752,2001.25,"Fork Creek Prep Plant","Hi-Tech Construction Co Inc",4,6,NA
"10601",4608752,2001.5,"Fork Creek Prep Plant","Fork Creek Mining Company",2,12,NA
"10602",4608752,2001.5,"Fork Creek Prep Plant","Hi-Tech Construction Co Inc",2,12,NA
"10603",4608752,2001.75,"Fork Creek Prep Plant","Company Owned Operations/Div. of BATO",3,16,2
"10604",4608752,2001.75,"Fork Creek Prep Plant","4-Way Trucking Inc",2,16,2
"10605",4608752,2001.75,"Fork Creek Prep Plant","Hi-Tech Construction Co Inc",4,16,2
"10606",4608752,2001.75,"Fork Creek Prep Plant","Fork Creek Mining Company",10,16,2
"10607",4608752,2002,"Fork Creek Prep Plant","Fork Creek Mining Company",1,35,NA
"10608",4608752,2002.25,"Fork Creek Prep Plant","Hi-Tech Construction Co Inc",2,36,1
"10609",4608752,2004,"Fork Creek Prep Plant","Hi-Tech Construction Co Inc",4,38,NA
"10610",4608752,2004.25,"Fork Creek Prep Plant","Dolin Trucking Co Inc",1,42,NA
"10611",4608752,2004.25,"Fork Creek Prep Plant","Hi-Tech Construction Co Inc",3,42,NA
"10612",4608752,2004.75,"Fork Creek Prep Plant","Hi-Tech Construction Co Inc",2,46,1
"10613",4608752,2004.75,"Fork Creek Prep Plant","Tyler Trucking Co. LLC",2,46,1
"10614",4608752,2005.25,"Fork Creek Prep Plant","Coal River Processing LLC",7,50,NA
"10615",4608752,2005.25,"Fork Creek Prep Plant","Lincoln Leasing Co Inc",7,50,NA
"10616",4608752,2005.25,"Fork Creek Prep Plant","M & L Enterprises",1,50,NA
"10617",4608752,2005.25,"Fork Creek Prep Plant","Tyler Trucking Co. LLC",1,50,NA
"10618",4608752,2005.75,"Fork Creek Prep Plant","Coal River Processing LLC",1,66,NA
"10619",4608752,2006.25,"Fork Creek Prep Plant","Coal River Processing LLC",7,67,NA
"10620",4608752,2006.25,"Fork Creek Prep Plant","Lincoln Leasing Co Inc",1,67,NA
"10621",4608752,2006.5,"Fork Creek Prep Plant","H & E Trucking Inc",1,75,NA
"10622",4608752,2006.5,"Fork Creek Prep Plant","Tall Timber Trucking Co., LLC",1,75,NA
"10623",4608752,2006.5,"Fork Creek Prep Plant","4-D Trucking Co., Inc.",1,75,NA
"10624",4608752,2006.5,"Fork Creek Prep Plant","M & L Enterprises",4,75,NA
